kumes_id,tavuk_sayisi,yas_ortalama,asi_durumu,sicaklik,nem_orani,hava_kalitesi_index,yem_turu,yem_miktari_gunluk,su_tuketimi_gunluk,gunluk_olum_sayisi,olur_mu,tarih,saat,gunluk_kumes_log_id
KUMES_8,122,9.11643372756209,Aşılı,23.876544977700146,37.78571501580924,58.303519178154446,Standart,37.379197031221246,100.05436693099088,2,0,2025-02-24,08:00,2025-02-24_KUMES_8
KUMES_5,290,7.7606909223181555,Aşılı,23.936578818212567,61.24987106380164,57.14979896067938,Protein Yüksek,56.64356015712618,93.90917031752048,1,0,2026-02-14,08:00,2026-02-14_KUMES_5
KUMES_8,229,13.453292036346465,Aşılı,26.07306283812881,42.47477885418154,79.02385121101545,Protein Yüksek,73.76198942454945,121.58751299132456,1,0,2025-08-13,16:00,2025-08-13_KUMES_8
KUMES_3,169,16.971880339160208,Aşısız,32.791875908868946,77.18495536726057,53.37870417667789,Standart,40.37437068793706,65.79429629745232,6,1,2025-05-07,08:00,2025-05-07_KUMES_3
KUMES_5,132,16.533023131264574,Aşısız,31.08174793704953,77.45957508332452,49.3346565005564,Organik,31.6056760197374,50.0,1,1,2025-09-05,16:00,2025-09-05_KUMES_5
KUMES_7,195,5.0,Aşılı,17.99297633284047,32.803724813344644,84.59507766638662,Standart,47.65544216874112,117.66538509056664,1,0,2025-11-19,20:00,2025-11-19_KUMES_7
KUMES_9,127,15.227343108059957,Aşısız,31.158670039140432,64.79182415414053,45.61086172598313,Organik,25.230660660633657,95.9251141844346,7,1,2025-03-22,20:00,2025-03-22_KUMES_9
KUMES_1,194,15.207344268890417,Aşısız,36.921135277227854,89.10673973274798,44.77531023325433,Organik,23.383976650311983,83.41486550115877,7,1,2025-04-18,20:00,2025-04-18_KUMES_1
KUMES_3,176,23.70336219380282,Aşısız,29.221849971854997,91.87010709448197,44.43387912735543,Protein Yüksek,42.81445055721893,56.007484025686885,7,1,2026-07-17,12:00,2026-07-17_KUMES_3
KUMES_4,164,18.325237420058706,Aşısız,38.6541034385053,100.0,62.14183466624337,Protein Yüksek,40.44299661395277,85.41002036784202,3,1,2025-08-12,20:00,2025-08-12_KUMES_4
KUMES_1,209,14.936811005379433,Aşılı,31.657512659337087,74.72984411771722,34.41431721743477,Organik,21.166379053688416,72.9808639584934,9,1,2025-12-09,16:00,2025-12-09_KUMES_1
KUMES_9,121,21.547783077209665,Aşısız,34.840984880009174,80.54448096488073,51.22531343937194,Protein Yüksek,42.67663863211209,61.11912649072524,3,1,2025-09-20,16:00,2025-09-20_KUMES_9
KUMES_5,138,5.0,Aşılı,26.339934221991697,53.692995140377086,90.05558847006178,Organik,60.79290237355581,98.20623186221437,0,0,2025-12-23,08:00,2025-12-23_KUMES_5
KUMES_2,294,16.347849635644273,Aşısız,31.11706405129828,98.96021365381482,39.82653427060722,Protein Yüksek,32.297116440435154,74.53272834964197,6,1,2026-05-27,20:00,2026-05-27_KUMES_2
KUMES_5,173,5.400961998226808,Aşılı,31.49577394806507,58.590014329706825,89.16240462969932,Standart,38.42090569182807,115.6587607092174,2,0,2025-09-14,16:00,2025-09-14_KUMES_5
KUMES_9,232,7.844940883508071,Aşılı,22.044195904392502,62.87830788675058,76.57410385862703,Organik,54.85619398509123,97.57461624899386,0,0,2026-02-06,12:00,2026-02-06_KUMES_9
KUMES_4,214,19.20883372051081,Aşılı,34.04774712072555,92.24167240877163,50.66186936421057,Protein Yüksek,54.7566943860955,107.75371553733186,9,1,2025-05-31,20:00,2025-05-31_KUMES_4
KUMES_8,120,15.529948138377875,Aşısız,24.090689650742657,44.7516452089923,73.24199146571505,Protein Yüksek,55.27503639065432,125.90190139458092,0,0,2026-01-14,16:00,2026-01-14_KUMES_8
KUMES_8,268,7.631338943451037,Aşılı,30.66789589535025,36.87576324473262,69.32970395405921,Organik,66.59682549405869,86.71820820842785,2,0,2025-09-10,20:00,2025-09-10_KUMES_8
KUMES_6,291,8.817626588326624,Aşısız,29.843269036767992,47.7611274464379,81.33655501056246,Standart,44.96089719388606,79.81570829006651,3,0,2026-06-01,16:00,2026-06-01_KUMES_6
KUMES_4,137,13.250083231118651,Aşısız,34.254160202009345,86.38942809704015,45.73198628162783,Standart,35.559830228890625,50.0,8,1,2025-02-04,16:00,2025-02-04_KUMES_4
KUMES_2,164,9.443408492960607,Aşısız,26.34103997979749,74.98200117974113,85.1032041244418,Standart,61.076355615030245,106.90481979401746,2,0,2025-01-02,16:00,2025-01-02_KUMES_2
KUMES_2,176,15.831344396771506,Aşısız,32.135156871224275,86.75245194032561,37.29212596959724,Organik,41.2344434578614,50.0,7,1,2026-06-15,20:00,2026-06-15_KUMES_2
KUMES_10,183,6.032786557891521,Aşısız,21.776052412759267,44.69591259872434,89.24181591023934,Protein Yüksek,55.912301188942585,116.388705458436,2,0,2026-04-13,20:00,2026-04-13_KUMES_10
KUMES_4,253,22.291088397355068,Aşısız,40.0,78.00034663959467,51.301795923651135,Protein Yüksek,55.75974525607984,100.1954128961504,6,1,2026-02-13,12:00,2026-02-13_KUMES_4
KUMES_4,268,20.927137613948,Aşılı,37.34608062415593,85.57697222165784,58.06061461842727,Protein Yüksek,36.53044550065098,50.0,2,1,2025-10-20,08:00,2025-10-20_KUMES_4
KUMES_7,136,20.431733760990014,Aşısız,25.70437598011341,100.0,50.67513461289613,Protein Yüksek,46.3015458646825,63.41375272532189,8,1,2025-05-05,20:00,2025-05-05_KUMES_7
KUMES_9,129,9.407216293832922,Aşılı,20.87014009612759,45.01308575190305,85.34302049730167,Protein Yüksek,52.29646624268401,128.7653361931655,1,0,2025-09-29,08:00,2025-09-29_KUMES_9
KUMES_7,300,15.303272073880631,Aşısız,26.583060606100496,45.48108030777157,74.1365919869994,Organik,49.754738564246914,106.08990297968712,3,0,2025-02-05,20:00,2025-02-05_KUMES_7
KUMES_2,247,8.030623239093813,Aşılı,19.762310801594705,42.654661816519685,82.7897810191565,Protein Yüksek,76.61729130306017,133.79844012489,2,0,2025-12-03,12:00,2025-12-03_KUMES_2
KUMES_6,124,10.805531577241268,Aşılı,21.50982649289796,52.8361720550501,79.8136174440566,Standart,46.121864892052976,121.75123082424474,0,0,2026-03-11,12:00,2026-03-11_KUMES_6
KUMES_2,122,17.93596409348276,Aşısız,27.975644619759297,65.73545060540451,45.34862415329165,Organik,55.36686415622371,69.91741516433241,5,1,2026-04-12,16:00,2026-04-12_KUMES_2
KUMES_9,284,18.751098313625967,Aşılı,23.89419498536065,48.9867097718191,90.96613183462053,Protein Yüksek,55.924185724029705,81.98807259487609,1,0,2025-08-02,08:00,2025-08-02_KUMES_9
KUMES_7,244,18.264707261657847,Aşılı,32.12006970667996,99.59022348291889,34.92197668401495,Standart,32.96302453804657,64.33913651449168,3,1,2025-02-12,16:00,2025-02-12_KUMES_7
KUMES_8,203,15.2824940198132,Aşısız,25.730463134661584,40.88877108129895,87.68615437666962,Protein Yüksek,51.62627537664151,80.28339062337292,3,0,2025-07-11,08:00,2025-07-11_KUMES_8
KUMES_8,120,10.599088589876194,Aşılı,15.0,69.86410576273252,79.03168099959827,Standart,73.68869769064116,106.30412510014835,1,0,2025-11-06,16:00,2025-11-06_KUMES_8
KUMES_1,199,22.21911121504948,Aşısız,40.0,91.73636365708624,53.94987436094807,Protein Yüksek,21.31182687128464,60.20966801629257,6,1,2025-01-25,12:00,2025-01-25_KUMES_1
KUMES_1,114,9.369086515023872,Aşılı,23.010503401398847,42.36052597755648,72.53296103719104,Standart,65.60314345130479,127.2789867400488,0,0,2025-10-29,20:00,2025-10-29_KUMES_1
KUMES_2,234,12.771333557931932,Aşılı,24.19513808843164,59.3567437925074,73.86368761619715,Standart,35.13478527378811,119.5061374805947,0,0,2026-01-29,08:00,2026-01-29_KUMES_2
KUMES_1,236,12.009053467949514,Aşılı,28.482142172153008,44.42221520153923,65.4254253549144,Organik,58.66986436502621,133.50900977674348,0,0,2026-08-16,12:00,2026-08-16_KUMES_1
KUMES_6,295,17.292133541930465,Aşısız,34.122700704282835,100.0,35.54278412481527,Protein Yüksek,22.369454236285748,89.43562955515702,6,1,2025-04-08,12:00,2025-04-08_KUMES_6
KUMES_9,155,11.708017518775897,Aşısız,33.677082940502736,76.01770471320802,67.65116372665622,Standart,69.67673775208205,108.9595218883208,0,0,2025-04-07,12:00,2025-04-07_KUMES_9
KUMES_3,137,14.53972324353014,Aşısız,17.78765295301951,47.559526271195935,87.52708693606185,Organik,54.33044575712194,94.1434426158802,1,0,2025-04-09,16:00,2025-04-09_KUMES_3
KUMES_8,211,11.682041980270151,Aşılı,18.50914379861662,32.30912267964143,67.22050114678802,Protein Yüksek,62.02504676602295,96.17077874708876,0,0,2025-07-10,08:00,2025-07-10_KUMES_8
KUMES_2,222,12.859106095293274,Aşılı,26.78865365234288,50.53040784270447,100.0,Standart,68.5458612513256,143.20238555120747,0,0,2025-01-05,12:00,2025-01-05_KUMES_2
KUMES_10,179,18.09676268718287,Aşılı,32.00154562710907,74.81063329607352,47.44750326684774,Standart,31.89502258016221,59.51206938929833,6,1,2025-09-17,08:00,2025-09-17_KUMES_10
KUMES_7,255,7.976962520211102,Aşısız,24.16096987698196,52.00000665831661,87.21268080256527,Protein Yüksek,44.226393928068376,65.28696340523976,1,0,2025-12-22,12:00,2025-12-22_KUMES_7
KUMES_3,181,12.972176942702696,Aşısız,29.52775828807269,86.11599716901513,43.25859282869756,Protein Yüksek,37.71172694143359,50.0,8,1,2025-07-13,16:00,2025-07-13_KUMES_3
KUMES_7,222,19.07461990161113,Aşılı,38.79457043598185,98.96347503911844,41.5785343687654,Standart,48.62570914048952,50.0,6,1,2025-06-09,16:00,2025-06-09_KUMES_7
KUMES_9,299,19.01080299043216,Aşısız,31.4372600260096,89.94624639574286,61.52749703514226,Protein Yüksek,20.0,69.96742775083887,3,1,2025-12-24,16:00,2025-12-24_KUMES_9
KUMES_2,116,11.366175832307558,Aşılı,25.857129966952524,51.537495288084784,64.84473538614411,Organik,52.83045960780043,127.62638156961737,1,0,2025-01-07,16:00,2025-01-07_KUMES_2
KUMES_3,290,10.58239645601693,Aşılı,29.010017819528155,55.99211171146366,83.53316707251693,Standart,68.94936600354806,124.17188875954034,1,0,2025-12-04,16:00,2025-12-04_KUMES_3
KUMES_9,268,19.16180190130359,Aşısız,38.00373071678268,96.22825493885276,37.561406108770846,Standart,36.57472961712606,63.16972655361885,5,1,2025-08-09,12:00,2025-08-09_KUMES_9
KUMES_5,115,19.68727119039353,Aşısız,33.95341780466339,90.56309012036492,35.45450689175522,Standart,39.75264375310167,80.24256973388559,9,1,2026-02-16,12:00,2026-02-16_KUMES_5
KUMES_10,143,8.044939243926391,Aşılı,22.883057197907952,47.10994446456132,87.13912965658862,Organik,73.31808579541239,151.38192107790138,0,0,2025-07-24,08:00,2025-07-24_KUMES_10
KUMES_10,242,7.62769986023485,Aşısız,23.97113585262122,48.68508188010775,92.78066104765428,Standart,50.93218215730275,110.33532037744487,0,0,2025-07-14,16:00,2025-07-14_KUMES_10
KUMES_1,246,20.918733211104712,Aşısız,31.887143940600872,82.86323231130139,36.98137823161918,Protein Yüksek,39.10506592646132,78.74984031742196,9,1,2026-07-30,16:00,2026-07-30_KUMES_1
KUMES_4,221,16.63421072779061,Aşısız,21.907847270395635,46.20284179785312,82.01583960640363,Standart,72.36798541352807,117.9713540197958,1,0,2026-01-07,08:00,2026-01-07_KUMES_4
KUMES_8,179,14.950426913452194,Aşılı,32.745743548117744,98.77607447174306,48.08852648787153,Standart,20.0,59.02362617239563,4,1,2025-02-14,08:00,2025-02-14_KUMES_8
KUMES_6,109,18.109416529962623,Aşılı,35.0501120492933,72.35414885402095,77.76399345113,Organik,45.29183579616926,69.06873797387868,5,1,2025-10-02,12:00,2025-10-02_KUMES_6
KUMES_4,123,12.499307358038733,Aşısız,36.37013487834898,100.0,43.65874620954843,Organik,50.969469577703705,103.53195863303333,2,1,2026-08-06,16:00,2026-08-06_KUMES_4
KUMES_4,209,6.723165507906451,Aşılı,25.910155815584965,42.72802551406925,80.12691764112708,Organik,57.1037697279237,91.24706393186692,1,0,2025-02-25,20:00,2025-02-25_KUMES_4
KUMES_7,173,9.393696158937349,Aşılı,31.51835446972774,63.75551913363207,70.05169008630726,Organik,62.24243037073698,117.86543613823072,2,0,2026-06-04,16:00,2026-06-04_KUMES_7
KUMES_3,182,12.181783775574376,Aşısız,33.67748476620076,87.99695555551091,61.86596136022188,Protein Yüksek,48.23701297377112,84.21391995669718,7,1,2025-09-01,12:00,2025-09-01_KUMES_3
KUMES_3,186,9.707544322068824,Aşılı,31.016270418080797,46.392335868036575,78.1927770981822,Organik,51.10944684944502,92.68658120568364,1,0,2025-11-30,08:00,2025-11-30_KUMES_3
KUMES_9,130,10.222556834566497,Aşılı,26.322112691621665,46.2654694401956,75.89743964078913,Protein Yüksek,40.559505703707536,96.15210524875668,0,0,2025-12-07,20:00,2025-12-07_KUMES_9
KUMES_9,183,21.587929387451112,Aşısız,30.82827380024048,89.10990202877501,42.70530208680288,Standart,54.481843198713584,50.0,3,1,2026-02-24,08:00,2026-02-24_KUMES_9
KUMES_6,146,12.62018660925185,Aşısız,20.2710143920464,41.96196552343631,85.24867577885308,Standart,53.890090447823056,108.49829578014214,2,0,2026-08-01,12:00,2026-08-01_KUMES_6
KUMES_6,105,17.766681899206752,Aşılı,38.67267360581639,79.03170811884287,42.049726478858425,Protein Yüksek,51.53493544340369,55.68100065213005,4,1,2026-06-14,20:00,2026-06-14_KUMES_6
KUMES_5,132,5.0,Aşılı,26.012741740562365,63.89443133517794,74.91970640557552,Standart,80.32504979021155,100.12427080043352,0,0,2025-02-03,16:00,2025-02-03_KUMES_5
KUMES_4,228,11.498138981847388,Aşılı,27.34659828135468,30.07063684319824,66.89796158461269,Protein Yüksek,59.172510161884674,124.61485375667736,2,0,2026-02-02,20:00,2026-02-02_KUMES_4
KUMES_1,188,16.6316854507507,Aşılı,35.48909844015416,73.92147180443489,57.06587419804209,Standart,30.61977093094342,88.84151882199001,6,1,2026-05-25,12:00,2026-05-25_KUMES_1
KUMES_1,211,10.885338301231426,Aşılı,19.93177159173973,37.14912030133474,82.5165066567964,Organik,61.70061722505818,124.5863346117439,1,0,2025-10-22,12:00,2025-10-22_KUMES_1
KUMES_1,189,7.610558144504914,Aşılı,24.443737606123168,49.34546021577829,96.52685464681944,Organik,58.324855452125895,129.23041197122137,0,0,2025-09-03,12:00,2025-09-03_KUMES_1
KUMES_4,136,14.70599769123444,Aşısız,21.10083648960864,71.12519290962803,89.09449613189935,Organik,79.18757523716644,99.01659774454056,1,0,2026-07-26,20:00,2026-07-26_KUMES_4
KUMES_6,130,7.395157804600119,Aşılı,27.116460434254883,60.104418828265366,76.57378870152287,Organik,63.01673261239837,123.93289449267708,0,0,2025-08-23,12:00,2025-08-23_KUMES_6
KUMES_3,101,14.8313278779959,Aşılı,29.24391176309606,82.42170623363968,33.898112018475764,Standart,46.57212503584847,57.011072011348965,5,1,2025-08-30,12:00,2025-08-30_KUMES_3
KUMES_1,112,12.017178909642626,Aşılı,22.632708493178857,53.27010729975613,68.45177132273717,Organik,73.3502866527366,134.7987181126952,1,0,2025-05-13,16:00,2025-05-13_KUMES_1
KUMES_4,116,18.57902457099614,Aşılı,32.050570536064136,95.46257213437173,51.19096478051551,Standart,47.81821210965456,66.8939709778333,6,1,2026-06-22,08:00,2026-06-22_KUMES_4
KUMES_6,180,16.84108650456628,Aşısız,36.21200668761461,99.80886290653332,42.96683466170271,Standart,44.44833732992054,50.0,4,1,2026-01-31,08:00,2026-01-31_KUMES_6
KUMES_7,293,17.555419375852455,Aşısız,40.0,91.36670153695832,30.0,Protein Yüksek,36.31191751477926,75.89031979136092,5,1,2026-04-21,20:00,2026-04-21_KUMES_7
KUMES_6,136,7.881200956287673,Aşılı,29.515330987773787,46.724405766310205,99.60007518815593,Organik,47.59703689147331,152.82690075749952,1,0,2025-02-22,12:00,2025-02-22_KUMES_6
KUMES_1,155,20.89380527191108,Aşısız,29.898145301955385,100.0,45.89784964419132,Organik,46.60095460530379,60.08231367654187,4,1,2026-05-30,16:00,2026-05-30_KUMES_1
KUMES_6,120,6.067087492831329,Aşılı,23.91162241006333,43.78526595285522,84.72140402425566,Standart,78.27218725720317,137.7209271457509,1,0,2026-06-18,16:00,2026-06-18_KUMES_6
KUMES_4,165,16.077949089876682,Aşılı,34.92263170083343,95.78719050803016,50.89024169925717,Protein Yüksek,37.01894594784201,57.83082427002976,6,1,2025-03-19,20:00,2025-03-19_KUMES_4
KUMES_2,117,15.418290631732312,Aşısız,38.60194820013341,81.47315101004419,58.15887267046117,Organik,41.451563668960056,91.82358627189072,9,1,2026-03-23,20:00,2026-03-23_KUMES_2
KUMES_4,263,9.76470933914605,Aşılı,35.263366636977594,41.886214991044405,89.70215742271218,Standart,66.98250936905526,118.76202790590987,0,0,2026-07-05,16:00,2026-07-05_KUMES_4
KUMES_6,279,18.08176689708174,Aşılı,33.33264835438096,85.29994238693176,38.829217907895625,Organik,27.248762445088147,60.64218501880951,2,1,2025-01-09,08:00,2025-01-09_KUMES_6
KUMES_6,139,14.760581496920512,Aşısız,35.846072185512455,81.22145111215106,52.82372770292163,Protein Yüksek,48.5437696510721,108.25109378863884,11,1,2025-11-22,12:00,2025-11-22_KUMES_6
KUMES_10,177,16.38726917699777,Aşısız,31.94555479114424,68.48081816808212,50.94526126967961,Protein Yüksek,29.44417687879248,73.72132672190502,3,1,2026-03-04,08:00,2026-03-04_KUMES_10
KUMES_8,237,12.866178989372074,Aşılı,24.493356473876904,54.95137870045973,95.3760060157398,Standart,52.30847995446602,99.7325890949066,0,0,2025-06-05,12:00,2025-06-05_KUMES_8
KUMES_7,278,24.29619706215128,Aşısız,34.92278927333774,100.0,40.78513464148482,Standart,35.4315770331652,79.59589428575997,2,1,2026-05-08,20:00,2026-05-08_KUMES_7
KUMES_6,136,6.881885182207061,Aşılı,25.065074390873114,46.94611380795908,91.42775266667552,Organik,57.26254837553845,110.3866038921554,1,0,2025-12-14,16:00,2025-12-14_KUMES_6
KUMES_7,265,5.29098062491458,Aşısız,27.74448643509548,50.49397346915384,76.34324665273391,Organik,59.46684820264068,119.59728263403804,2,0,2025-12-10,16:00,2025-12-10_KUMES_7
KUMES_5,176,13.015477320070268,Aşılı,24.160368835568157,57.57529139208614,83.27873606310459,Standart,55.01908695377404,113.28018217706752,1,0,2026-04-09,12:00,2026-04-09_KUMES_5
KUMES_3,166,8.653120552179479,Aşılı,15.002069886894592,52.974006913911,64.456219208764,Protein Yüksek,48.63840717328429,130.81068890547107,1,0,2026-08-04,08:00,2026-08-04_KUMES_3
KUMES_6,154,10.8689605627009,Aşısız,22.80513463460693,46.332639214829776,77.31947837438709,Protein Yüksek,63.88033688343791,83.71745875851408,1,0,2026-07-31,12:00,2026-07-31_KUMES_6
KUMES_4,299,5.0,Aşılı,33.382761319841464,43.39530480041704,75.28673496429607,Organik,61.50237969797393,63.959246938255845,0,0,2025-08-25,20:00,2025-08-25_KUMES_4
KUMES_5,277,21.27936892764587,Aşısız,30.707158994103644,100.0,54.43051446606796,Protein Yüksek,49.89958925680885,82.37918413960958,3,1,2026-01-21,20:00,2026-01-21_KUMES_5
KUMES_5,125,12.657179061645564,Aşılı,23.26969697150768,44.9996132345072,78.13031570532057,Protein Yüksek,58.19299907983778,110.15814089547897,1,0,2025-04-06,20:00,2025-04-06_KUMES_5
KUMES_9,122,20.466696546118023,Aşısız,36.84418121758945,100.0,30.978040142439564,Protein Yüksek,58.74276090605986,99.31156579490762,5,1,2025-05-26,20:00,2025-05-26_KUMES_9
KUMES_5,175,11.821611969232736,Aşılı,15.480742870278553,54.63096930663775,73.66033374369998,Standart,45.90119615416674,97.127316404293,0,0,2025-05-03,08:00,2025-05-03_KUMES_5
KUMES_5,245,21.159000081896224,Aşılı,32.62915751408041,84.38770624798023,42.70264668502149,Protein Yüksek,55.39282494344823,108.2629011294602,6,1,2025-10-09,08:00,2025-10-09_KUMES_5
KUMES_4,173,14.896585928947388,Aşılı,35.40420992381871,96.61608813657138,48.59853964754996,Organik,31.34886636531217,90.8346981583756,5,1,2025-06-16,12:00,2025-06-16_KUMES_4
KUMES_5,176,18.800099368506217,Aşısız,37.97182852181186,91.65948837834064,59.984673241370416,Standart,22.00568064424484,61.62805804270147,9,1,2025-05-28,16:00,2025-05-28_KUMES_5
KUMES_6,132,6.134224874867222,Aşılı,22.215206110783285,51.80262793901512,66.63224121724753,Protein Yüksek,65.2572551293906,115.8301617699219,2,0,2025-02-13,20:00,2025-02-13_KUMES_6
KUMES_3,252,13.938064535348946,Aşılı,27.35171307199146,54.04775857773534,74.74255016731954,Organik,58.814806361693286,122.10286559910725,3,0,2025-08-03,08:00,2025-08-03_KUMES_3
KUMES_5,230,15.216975430980558,Aşılı,25.398230390399867,57.12186657627037,78.40142134164262,Standart,68.64597216722969,114.13099704443864,1,0,2025-07-26,08:00,2025-07-26_KUMES_5
KUMES_3,186,9.92284278345833,Aşılı,17.93432859730813,52.580919766013366,69.83111450870888,Standart,58.55836686863891,130.2638534789429,2,0,2025-01-30,12:00,2025-01-30_KUMES_3
KUMES_2,143,12.127411436534013,Aşılı,28.02419110392324,44.41579831512467,85.55140810625569,Organik,61.73178831534515,118.49307936898605,1,0,2026-08-05,12:00,2026-08-05_KUMES_2
KUMES_6,166,9.51206713066857,Aşısız,32.40916381628354,55.27289918837327,64.29817900262643,Standart,48.61964691410381,106.0705376611221,1,0,2026-01-30,20:00,2026-01-30_KUMES_6
KUMES_7,176,5.0,Aşılı,23.581637469988078,43.46245507422124,88.18226616459616,Standart,44.73992545850126,156.77545062095658,1,0,2025-08-28,16:00,2025-08-28_KUMES_7
KUMES_9,271,15.09066945874192,Aşılı,24.91829303101196,41.91898354474292,82.04900857977124,Standart,51.186234357520654,132.9269780386781,0,0,2025-01-20,16:00,2025-01-20_KUMES_9
KUMES_8,147,9.23072449261426,Aşılı,22.054508990576,53.49098002405504,69.63828224732669,Protein Yüksek,46.236873797007135,97.82167740990091,1,0,2025-08-07,08:00,2025-08-07_KUMES_8
KUMES_3,169,13.749190774573044,Aşısız,32.9990553373717,78.79266253397444,64.28843964021756,Protein Yüksek,26.812223335027,83.89879172861247,6,1,2025-12-21,08:00,2025-12-21_KUMES_3
KUMES_10,103,9.750764677108348,Aşılı,26.508918346379385,38.157791061061886,73.32315345306777,Organik,50.3922998432631,107.55799219739698,2,0,2025-07-05,08:00,2025-07-05_KUMES_10
KUMES_3,202,12.48550923946005,Aşılı,26.23487357677536,63.3005659821205,61.32282001840319,Standart,67.80223784507228,89.18032698090408,1,0,2025-08-05,16:00,2025-08-05_KUMES_3
KUMES_7,250,9.229914915626836,Aşısız,28.998756615781424,55.05419559074492,64.2170962384959,Standart,49.33663730078536,144.875687124276,1,0,2025-04-01,08:00,2025-04-01_KUMES_7
KUMES_3,140,19.97686240434311,Aşısız,34.96045799088745,65.90943649648865,53.62704921990017,Organik,43.6261006061518,72.37716726445638,3,1,2026-02-27,16:00,2026-02-27_KUMES_3
KUMES_8,181,20.333960034924207,Aşısız,32.30775759589688,88.17646369010635,46.62383185133047,Organik,32.302107997841546,73.01153041291252,10,1,2025-08-15,20:00,2025-08-15_KUMES_8
KUMES_10,280,6.379950838767343,Aşısız,24.175658507845583,46.8667912717237,91.11192411454276,Organik,47.83729962168465,108.7354892158188,1,0,2025-04-11,08:00,2025-04-11_KUMES_10
KUMES_5,190,13.321954559547802,Aşılı,24.793938661182107,62.55651918520435,65.65784402643031,Organik,47.42684175175003,140.49301730581678,0,0,2025-11-29,12:00,2025-11-29_KUMES_5
KUMES_4,129,11.606786190532144,Aşılı,26.05792160429254,47.157117722307945,59.02095315711136,Organik,52.60532223443408,124.1568771646588,0,0,2025-12-25,20:00,2025-12-25_KUMES_4
KUMES_2,188,11.625678461427718,Aşılı,27.42039133051834,60.20979605147626,81.09807352856933,Standart,56.0449376987079,135.54645529356898,1,0,2026-04-30,12:00,2026-04-30_KUMES_2
KUMES_3,154,6.849689291599996,Aşısız,20.711056186578777,49.824640913165474,76.4655097125013,Standart,69.5158958622959,126.0064619315106,2,0,2025-10-07,16:00,2025-10-07_KUMES_3
KUMES_1,243,20.733081926999784,Aşısız,27.182533166814935,85.56419453273804,50.400241969892434,Protein Yüksek,43.99581074745599,79.79834618145023,2,1,2025-06-14,08:00,2025-06-14_KUMES_1
KUMES_5,290,13.630063934337231,Aşılı,26.64690042896497,45.46627579370163,100.0,Organik,69.2212656852823,107.63166426085048,0,0,2026-03-27,16:00,2026-03-27_KUMES_5
KUMES_2,118,19.519262324991093,Aşısız,37.38156553311229,95.61086628158864,30.0,Standart,58.23121521558503,62.78914415864988,10,1,2026-07-16,16:00,2026-07-16_KUMES_2
KUMES_10,108,9.886301013344305,Aşılı,30.58804221994609,57.58144889210677,94.13774727492928,Organik,45.60051156471194,80.26531931069745,1,0,2026-06-16,16:00,2026-06-16_KUMES_10
KUMES_10,163,9.34549245264751,Aşılı,26.61055982796801,37.10625642110151,85.34376562840048,Standart,62.63594080522231,96.73174151477524,2,0,2025-08-06,16:00,2025-08-06_KUMES_10
KUMES_8,258,19.35440875969139,Aşısız,32.12348136270365,72.41980088733663,42.24084529563823,Organik,42.12591614949429,58.39075588434828,7,1,2026-06-24,08:00,2026-06-24_KUMES_8
KUMES_10,222,8.781298724900571,Aşılı,19.577402786927927,59.24011057257172,72.31573318473995,Organik,48.10163941840106,107.20391764806806,0,0,2026-01-18,08:00,2026-01-18_KUMES_10
KUMES_6,194,18.453098727165408,Aşılı,32.3111602975288,96.76490437635032,48.74441224451832,Standart,29.349589960073864,96.75984742974298,6,1,2026-03-06,12:00,2026-03-06_KUMES_6
KUMES_8,189,8.563305004570552,Aşılı,27.253342012235624,35.5302328448884,80.7261083423622,Organik,59.747565799320434,104.19494488320082,2,0,2026-02-09,12:00,2026-02-09_KUMES_8
KUMES_1,263,16.58144162106586,Aşılı,34.40524113288501,78.05823264114647,54.42409295034135,Organik,39.27201607366703,102.3806313878036,6,1,2026-03-17,12:00,2026-03-17_KUMES_1
KUMES_7,249,5.0,Aşısız,20.58132980908994,38.06045777954767,82.74813461197488,Standart,58.663277539167936,77.13090112006738,1,0,2025-03-26,12:00,2025-03-26_KUMES_7
KUMES_10,194,17.993361991588312,Aşılı,36.28850287043356,93.766874758751,30.0,Organik,63.44669895303431,73.80867816021578,7,1,2026-08-02,16:00,2026-08-02_KUMES_10
KUMES_3,223,20.72399746854737,Aşısız,30.55454778820181,78.61587581330461,39.59046096520267,Standart,35.75378441283218,82.70762762437681,7,1,2026-02-07,08:00,2026-02-07_KUMES_3
KUMES_4,227,19.48613944598546,Aşısız,40.0,71.31479857274783,32.297681609724535,Standart,39.037495337359815,60.31131253297048,5,1,2026-08-21,08:00,2026-08-21_KUMES_4
KUMES_2,148,14.323534562343522,Aşısız,36.874610513022986,57.14594127274319,32.217373707424244,Organik,40.18404623419458,74.6201186346097,10,1,2025-07-16,20:00,2025-07-16_KUMES_2
KUMES_6,285,6.9272460681163786,Aşılı,30.23389667680065,38.90279171706766,80.23082555702405,Protein Yüksek,66.96408657898742,146.41757638906367,4,0,2026-06-10,12:00,2026-06-10_KUMES_6
KUMES_6,218,5.0,Aşılı,30.934252966503838,45.45477592981584,100.0,Organik,69.53103607659152,72.20251297511845,1,0,2026-05-09,12:00,2026-05-09_KUMES_6
KUMES_10,232,8.115007496231346,Aşılı,30.239253340768496,50.004720347890846,80.71538162450604,Standart,81.72505589174553,146.04507325635225,2,0,2026-07-02,08:00,2026-07-02_KUMES_10
